Day,X,Y,Z,VX,VY,VZ
311,29.8761,0.348587,-0.695769,-6.37742e-05,0.0031609,-6.40025e-05
312,29.8761,0.351747,-0.695833,-6.41061e-05,0.0031609,-6.39947e-05
313,29.876,0.354907,-0.695897,-6.44379e-05,0.00316089,-6.3987e-05
314,29.8759,0.358067,-0.695961,-6.47698e-05,0.00316089,-6.39793e-05
315,29.8759,0.361227,-0.696025,-6.51016e-05,0.00316088,-6.39715e-05
316,29.8758,0.364387,-0.696089,-6.54335e-05,0.00316088,-6.39638e-05
317,29.8758,0.367547,-0.696153,-6.57654e-05,0.00316088,-6.39561e-05
318,29.8757,0.370707,-0.696217,-6.60972e-05,0.00316087,-6.39483e-05
319,29.8756,0.373867,-0.696281,-6.64291e-05,0.00316087,-6.39406e-05
320,29.8756,0.377027,-0.696344,-6.6761e-05,0.00316086,-6.39329e-05
321,29.8755,0.380187,-0.696408,-6.70928e-05,0.00316086,-6.39251e-05
322,29.8754,0.383347,-0.696472,-6.74247e-05,0.00316086,-6.39174e-05
323,29.8754,0.386507,-0.696536,-6.77566e-05,0.00316085,-6.39097e-05
324,29.8753,0.389667,-0.6966,-6.80884e-05,0.00316085,-6.39019e-05
325,29.8752,0.392827,-0.696664,-6.84203e-05,0.00316084,-6.38942e-05
326,29.8751,0.395987,-0.696728,-6.87522e-05,0.00316084,-6.38865e-05
327,29.8751,0.399147,-0.696792,-6.9084e-05,0.00316083,-6.38787e-05
328,29.875,0.402307,-0.696856,-6.94159e-05,0.00316083,-6.3871e-05
